Ano e mês do lançamento;Código Órgão Superior;Nome Órgão Superior;Código Órgão Subordinado;Nome Órgão Subordinado;Código Unidade Gestora;Nome Unidade Gestora;Código Gestão;Nome Gestão;Código Unidade Orçamentária;Nome Unidade Orçamentária;Código Função;Nome Função;Código Subfução;Nome Subfunção;Código Programa Orçamentário;Nome Programa Orçamentário;Código Ação;Nome Ação;Código Plano Orçamentário;Plano Orçamentário;Código Programa Governo;Nome Programa Governo;UF;Município;Código Subtítulo;Nome Subtítulo;Código Localizador;Nome Localizador;Sigla Localizador;Descrição Complementar Localizador;Código Autor Emenda;Nome Autor Emenda;Código Categoria Econômica;Nome Categoria Econômica;Código Grupo de Despesa;Nome Grupo de Despesa;Código Elemento de Despesa;Nome Elemento de Despesa;Código Modalidade da Despesa;Modalidade da Despesa;Valor Empenhado (R$);Valor Liquidado (R$);Valor Pago (R$);Valor Restos a Pagar Inscritos (R$);Valor Restos a Pagar Cancelado (R$);Valor Restos a Pagar Pagos (R$)
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;158275;INST.FED.MINAS GERAIS/CAMPUS BAMBUI;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RG;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20RG0031;REESTRUTURACAO E MODERNIZACAO DAS INS - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;4;DESPESAS DE CAPITAL;4;Investimentos;51;Obras e Instalações;90;Reserva de Contingência;109000;182204,7;153630,02;0;0;0
2022/12;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;1;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;301;Atenção básica;5019;ATENCAO PRIMARIA A SAUDE;8581;ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE;0;ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;85810031;ESTRUTURACAO DA REDE DE SERVICOS DE A - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,0214E+11;EUCLYDES PETTERSEN / EMENDA 3;4;DESPESAS DE CAPITAL;4;Investimentos;42;Auxílios;41;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;0;0;0;0;0;1385993
2022/12;53000;Ministério do Desenvolvimento Regional;22203;Companhia de Desenvolvimento dos Vales do São Francisco e do Parnaíba;195005;CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA;11201;CIA DE DESENV DOS VALES DO S.FRANC.E PARNAIBA;53201;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;20;Agricultura;608;Promoção da produção agropecuária;2217;DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO;2819;FUNCIONAMENTO DE ESTACOES E CENTROS DE PESQUISA EM AQUICULTURA;0;FUNCIONAMENTO DE ESTACOES E CENTROS DE PESQUISA EM AQUICULTURA;0;NAO ATRIBUIDO;MG;;28190031;FUNCIONAMENTO DE ESTACOES E CENTROS D - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;68961,6;47124,29;35633,71;0;0;5088,34
2022/12;26000;Ministério da Educação;26412;Instituto Federal do Sul de Minas Gerais;158137;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;25950,01;4822;7567;0;0;0
2022/12;26000;Ministério da Educação;26412;Instituto Federal do Sul de Minas Gerais;158303;IFSULDEMINAS - CAMPUS MUZAMBINHO;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;48;Outros Auxílios Financeiros a Pessoas Físicas;90;Reserva de Contingência;87900;100500;53360;0;0;6135
2022/12;55000;Ministério da Cidadania;55000;Ministério da Cidadania - Unidades com vínculo direto;180006;CEF/MINISTERIO DO ESPORTE;1;TESOURO NACIONAL;55101;MINISTERIO DA CIDADANIA;27;Desporto e lazer;812;Desporto comunitário;5026;ESPORTE;5450;IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER;0;IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;54500031;IMPLANTACAO E MODERNIZACAO DE INFRAES - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,02128E+11;ZE SILVA / EMENDA 2;4;DESPESAS DE CAPITAL;4;Investimentos;42;Auxílios;40;Transferências a Municípios;0;0;0;0;0;238750
2022/12;26000;Ministério da Educação;26411;Instituto Federal do Sudeste de Minas Gerais;158123;INSTITUTO FED CIENCIA TECNOL SUDESTE MG;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;2994;ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA;1;AUXILIO FINANCEIRO DE ASSISTENCIA ESTUDANTIL;0;NAO ATRIBUIDO;MG;;29940031;ASSISTENCIA AOS ESTUDANTES DAS INSTIT - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;0;18830;37660;0;0;0
2022/12;26000;Ministério da Educação;26260;Universidade Federal de Alfenas;153028;UNIVERSIDADE FEDERAL DE ALFENAS;15248;UNIVERSIDADE FEDERAL DE ALFENAS;26260;UNIVERSIDADE FEDERAL DE ALFENAS;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8;CODIGO INEXISTENTE NO SIAFI;0;NAO ATRIBUIDO;MG;;20GK0031;FOMENTO AS ACOES DE GRADUACAO, POS-GR - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;36;Outros Serviços de Terceiros - Pessoa Física;90;Reserva de Contingência;0;-50;1047,6;0;0;0
2022/12;55000;Ministério da Cidadania;55000;Ministério da Cidadania - Unidades com vínculo direto;180002;DEPARTAMENTO DE GESTAO INTERNA;1;TESOURO NACIONAL;51101;MINISTERIO DO ESPORTE;27;Desporto e lazer;812;Desporto comunitário;2035;ESPORTE, CIDADANIA E DESENVOLVIMENTO;5450;IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;54500031;IMPLANTACAO E MODERNIZACAO DE INFRAES - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01631E+11;DELEGADO EDSON MOREIRA / EMENDA 2;4;DESPESAS DE CAPITAL;4;Investimentos;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;-12500;0;0
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;155678;INST.FED.MINAS GERAIS/CAMPUS BETIM;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;21B3;FOMENTO AS ACOES DE ENSINO, PESQUISA, EXTENSAO E INOVACAO E AO DESENVOLVIMENTO DE POLITICAS, REGULACAO E SUPERVISAO DA EDUCACAO PROFISSIONAL E TECNOLOGICA;0;FOMENTO AS ACOES DE PESQUISA, EXTENSAO E INOVACAO NAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;TRAVESSIAS;MG;;21B30031;FOMENTO AS ACOES DE ENSINO, PESQUISA, - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;4;DESPESAS DE CAPITAL;4;Investimentos;52;Equipamentos e Material Permanente;90;Reserva de Contingência;0;0;0;0;0;496,82
2022/12;55000;Ministério da Cidadania;55000;Ministério da Cidadania - Unidades com vínculo direto;180073;SEC. NAC. ESP., EDUCACAO, LAZER E INC. SOCIAL;;;51101;MINISTERIO DO ESPORTE;27;Desporto e lazer;812;Desporto comunitário;2035;ESPORTE, CIDADANIA E DESENVOLVIMENTO;5450;IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;54500031;IMPLANTACAO E MODERNIZACAO DE INFRAES - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01628E+11;DIEGO ANDRADE / EMENDA 6;4;DESPESAS DE CAPITAL;4;Investimentos;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;18750;0;0
2022/12;26000;Ministério da Educação;26237;Universidade Federal de Juiz de Fora;153061;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;15228;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;0;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;0;NAO ATRIBUIDO;MG;;20GK0031;FOMENTO AS ACOES DE GRADUACAO, POS-GR - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;20;Auxílio Financeiro a Pesquisadores;50;Transferências a Instituições Privadas sem Fins Lucrativos;175275;175275;175275;0;0;0
2022/12;26000;Ministério da Educação;26412;Instituto Federal do Sul de Minas Gerais;158305;IFSULDEMINAS - CAMPUS INCONFIDENTES;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;47;Obrigações Tributárias e Contributivas;90;Reserva de Contingência;0;671,68;1264,34;0;0;0
2022/12;26000;Ministério da Educação;26282;Universidade Federal de Viçosa;154051;UNIVERSIDADE FEDERAL DE VICOSA;15268;UNIVERSIDADE FEDERAL DE VICOSA;26282;FUNDACAO UNIVERSIDADE FEDERAL DE VICOSA;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8;CODIGO INEXISTENTE NO SIAFI;0;NAO ATRIBUIDO;MG;;20GK0031;FOMENTO AS ACOES DE GRADUACAO, POS-GR - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;0;1331,34;14587,56;0;0;0
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158438;INST.FED.DO NORTE DE MG/CAMPUS ARINOS;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;RO01;REGRA DE OURO;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;0;14370,94;0
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;158122;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RG;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20RG0031;REESTRUTURACAO E MODERNIZACAO DAS INS - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;4;DESPESAS DE CAPITAL;4;Investimentos;51;Obras e Instalações;90;Reserva de Contingência;1866058,28;34395,56;180629,84;0;0;201468,56
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158438;INST.FED.DO NORTE DE MG/CAMPUS ARINOS;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;93;Indenizações e Restituições;90;Reserva de Contingência;1403,64;1403,64;1403,64;0;0;0
2022/12;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;1;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;301;Atenção básica;5019;ATENCAO PRIMARIA A SAUDE;2,00E+89;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0;TRAVESSIAS;MG;;2E890031;INCREMENTO TEMPORARIO AO CUSTEIO DOS  - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,0223E+11;SUBTENENTE GONZAGA / EMENDA 8;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;41;Contribuições;41;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;400000;0;0;0;0;0
2022/12;26000;Ministério da Educação;26413;Instituto Federal do Triângulo Mineiro;158310;INST.FED.TRIANGULO MINEIRO/CAMPUS UBERABA;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;8845,67;116249,28;59641,64;0;1592,64;0
2022/12;26000;Ministério da Educação;26274;Fundação Universidade Federal de Uberlândia;154043;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;15260;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;26274;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20RK0031;FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;413880,49;113872,27;379472,71;0;3,79;42123,37
2022/12;26000;Ministério da Educação;26413;Instituto Federal do Triângulo Mineiro;158099;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;93;Indenizações e Restituições;90;Reserva de Contingência;-1475,88;528,84;528,84;0;0;0
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158121;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;9;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;0;NAO ATRIBUIDO;MG;;212B0031;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;8;Outros Benefícios Assistenciais do servidor e;90;Reserva de Contingência;546,41;8855,5;7537;0;0;0
2022/12;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;1;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;301;Atenção básica;5019;ATENCAO PRIMARIA A SAUDE;8581;ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE;0;ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS;0;TRAVESSIAS;MG;;85810031;ESTRUTURACAO DA REDE DE SERVICOS DE A - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,02228E+11;EROS BIONDINI / EMENDA 3;4;DESPESAS DE CAPITAL;4;Investimentos;42;Auxílios;41;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;199662;0;0;0;0;0
2022/12;26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;153258;DIRETORIA DE TECNOLOGIA DA INFORMACAO;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20RK0031;FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;40;Serviços de Tecnologia da Informação e Comuni;90;Reserva de Contingência;28445,5;16637,29;17164,11;0;0;0
2022/12;53000;Ministério do Desenvolvimento Regional;53000;Ministério do Desenvolvimento Regional - Unidades com vínculo direto;530001;MDR/SE/SAD/ADMINISTRACAO GERAL;;;56101;MINISTERIO DAS CIDADES;15;Urbanismo;451;infra-estrutura urbana;2054;PLANEJAMENTO URBANO;1D73;APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;1D730031;APOIO A POLITICA NACIONAL DE DESENVOL - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01828E+11;GABRIEL GUIMARAES / EMENDA 6;4;DESPESAS DE CAPITAL;4;Investimentos;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;0;0;116697
2022/12;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;1;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;301;Atenção básica;5019;ATENCAO PRIMARIA A SAUDE;2,00E+89;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0;TRAVESSIAS;MG;;2E890031;INCREMENTO TEMPORARIO AO CUSTEIO DOS  - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,02228E+11;PADRE JOAO / EMENDA 1;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;41;Contribuições;41;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;418566;0;0;0;0;0
